method,alpha,k,qid,precision,recall,f1,hit_rate,ndcg,mrr,ap,latency_total_ms,candidate_jaccard,oracle_union_recall,bm25_dense_overlap,bm25_gold_hits,dense_gold_hits,both_gold_hits,bm25_only_gold_hits,dense_only_gold_hits
weighted_fusion,0.0,20,c97306c1be5d59cf27b1054adfa8f1da47d292ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.03256500000498,0.3333333333333333,0.0,10.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,c97306c1be5d59cf27b1054adfa8f1da47d292ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.03256500000498,0.3888888888888889,0.0,28.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,e42916924b69cab1df25d3b4e6072feaa0ba8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60416499995335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,e42916924b69cab1df25d3b4e6072feaa0ba8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60416499995335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,e42916924b69cab1df25d3b4e6072feaa0ba8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60416499995335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,e42916924b69cab1df25d3b4e6072feaa0ba8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60416499995335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,e42916924b69cab1df25d3b4e6072feaa0ba8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60416499995335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,e42916924b69cab1df25d3b4e6072feaa0ba8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.60416499995335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,a3e7d7389228a197c8c44e0c504a791b60f2c80d,0.0,0.0,0.0,0.0,0.0,0.5,0.1449579831932773,322.216348999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,a3e7d7389228a197c8c44e0c504a791b60f2c80d,0.3333333333333333,0.2,0.25,1.0,0.2960819109658652,0.5,0.1449579831932773,322.216348999973,0.2,0.2,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,5,a3e7d7389228a197c8c44e0c504a791b60f2c80d,0.2,0.2,0.20000000000000004,1.0,0.21398626473452756,0.5,0.1449579831932773,322.216348999973,0.1111111111111111,0.2,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,10,a3e7d7389228a197c8c44e0c504a791b60f2c80d,0.1,0.2,0.13333333333333333,1.0,0.21398626473452756,0.5,0.1449579831932773,322.216348999973,0.1111111111111111,0.2,2.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,20,a3e7d7389228a197c8c44e0c504a791b60f2c80d,0.1,0.4,0.16000000000000003,1.0,0.29532111012294726,0.5,0.1449579831932773,322.216348999973,0.05263157894736842,0.4,2.0,0.0,2.0,0.0,0.0,2.0
weighted_fusion,0.0,50,a3e7d7389228a197c8c44e0c504a791b60f2c80d,0.06,0.6,0.1090909090909091,1.0,0.36513616407515187,0.5,0.1449579831932773,322.216348999973,0.06382978723404255,0.6,6.0,1.0,3.0,1.0,0.0,2.0
weighted_fusion,0.0,1,8b4bd0a962241ea548752212ebac145e2ced7452,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.006493506493506494,173.19901500013657,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,3,8b4bd0a962241ea548752212ebac145e2ced7452,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.006493506493506494,173.19901500013657,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,5,8b4bd0a962241ea548752212ebac145e2ced7452,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.006493506493506494,173.19901500013657,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,10,8b4bd0a962241ea548752212ebac145e2ced7452,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.006493506493506494,173.19901500013657,0.05263157894736842,0.14285714285714285,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,20,8b4bd0a962241ea548752212ebac145e2ced7452,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.006493506493506494,173.19901500013657,0.05263157894736842,0.14285714285714285,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,50,8b4bd0a962241ea548752212ebac145e2ced7452,0.02,0.14285714285714285,0.03508771929824562,1.0,0.06076546216996845,0.045454545454545456,0.006493506493506494,173.19901500013657,0.0989010989010989,0.42857142857142855,9.0,2.0,1.0,0.0,2.0,1.0
weighted_fusion,0.0,1,d39059340a79bdc0ebab80ad3308e3037d7d5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8292830000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,d39059340a79bdc0ebab80ad3308e3037d7d5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8292830000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,d39059340a79bdc0ebab80ad3308e3037d7d5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8292830000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,d39059340a79bdc0ebab80ad3308e3037d7d5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8292830000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,d39059340a79bdc0ebab80ad3308e3037d7d5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8292830000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,d39059340a79bdc0ebab80ad3308e3037d7d5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8292830000646,0.02040816326530612,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,31d4b0204702907dc0cd0f394cf9c984649e1fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15590600018913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,31d4b0204702907dc0cd0f394cf9c984649e1fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15590600018913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,31d4b0204702907dc0cd0f394cf9c984649e1fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15590600018913,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,31d4b0204702907dc0cd0f394cf9c984649e1fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15590600018913,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,31d4b0204702907dc0cd0f394cf9c984649e1fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15590600018913,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,31d4b0204702907dc0cd0f394cf9c984649e1fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.15590600018913,0.05263157894736842,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,371433bd3fb5042bacec4dfad3cfff66147c14f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.3232440000702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,371433bd3fb5042bacec4dfad3cfff66147c14f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.3232440000702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,371433bd3fb5042bacec4dfad3cfff66147c14f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.3232440000702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,371433bd3fb5042bacec4dfad3cfff66147c14f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.3232440000702,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,371433bd3fb5042bacec4dfad3cfff66147c14f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.3232440000702,0.1111111111111111,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,371433bd3fb5042bacec4dfad3cfff66147c14f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.3232440000702,0.1111111111111111,0.0,10.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,f64449a21c452bc5395a0f0a49fb49825e6385f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71996499999477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,f64449a21c452bc5395a0f0a49fb49825e6385f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71996499999477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,f64449a21c452bc5395a0f0a49fb49825e6385f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71996499999477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,f64449a21c452bc5395a0f0a49fb49825e6385f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71996499999477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,f64449a21c452bc5395a0f0a49fb49825e6385f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71996499999477,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,f64449a21c452bc5395a0f0a49fb49825e6385f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71996499999477,0.041666666666666664,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54895599980046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54895599980046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54895599980046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54895599980046,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,20,3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54895599980046,0.02564102564102564,1.0,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,50,3aeb25e334c8129b376f11c7077bcb2dd54f7e0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.54895599980046,0.010101010101010102,1.0,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,1,c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61702000009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61702000009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61702000009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61702000009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61702000009245,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,c19e9fd2f1c969e023fb99b74e78eb1f3db8e162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.61702000009245,0.05263157894736842,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,230ff86b7b90b87c33c53014bb1e9c582dfc107f,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,132.25313800012373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,230ff86b7b90b87c33c53014bb1e9c582dfc107f,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2960819109658652,0.5,0.16666666666666666,132.25313800012373,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,5,230ff86b7b90b87c33c53014bb1e9c582dfc107f,0.2,0.3333333333333333,0.25,1.0,0.2960819109658652,0.5,0.16666666666666666,132.25313800012373,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,10,230ff86b7b90b87c33c53014bb1e9c582dfc107f,0.1,0.3333333333333333,0.15384615384615383,1.0,0.2960819109658652,0.5,0.16666666666666666,132.25313800012373,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,20,230ff86b7b90b87c33c53014bb1e9c582dfc107f,0.05,0.3333333333333333,0.08695652173913045,1.0,0.2960819109658652,0.5,0.16666666666666666,132.25313800012373,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,50,230ff86b7b90b87c33c53014bb1e9c582dfc107f,0.02,0.3333333333333333,0.03773584905660377,1.0,0.2960819109658652,0.5,0.16666666666666666,132.25313800012373,0.010101010101010102,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0
weighted_fusion,0.0,1,dc23006d67f20f430f1483398de4a89c0be4efe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70897999980843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,dc23006d67f20f430f1483398de4a89c0be4efe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70897999980843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,dc23006d67f20f430f1483398de4a89c0be4efe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70897999980843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,dc23006d67f20f430f1483398de4a89c0be4efe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70897999980843,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,dc23006d67f20f430f1483398de4a89c0be4efe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70897999980843,0.1111111111111111,1.0,4.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,50,dc23006d67f20f430f1483398de4a89c0be4efe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.70897999980843,0.1111111111111111,1.0,10.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,1,887d7f3edf37ccc6bf2e755dae418b04d2309686,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,177.556979999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,887d7f3edf37ccc6bf2e755dae418b04d2309686,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,177.556979999963,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,887d7f3edf37ccc6bf2e755dae418b04d2309686,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,177.556979999963,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,887d7f3edf37ccc6bf2e755dae418b04d2309686,0.1,0.3333333333333333,0.15384615384615383,1.0,0.1480409554829326,0.125,0.0625,177.556979999963,0.05263157894736842,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,20,887d7f3edf37ccc6bf2e755dae418b04d2309686,0.05,0.3333333333333333,0.08695652173913045,1.0,0.1480409554829326,0.125,0.0625,177.556979999963,0.08108108108108109,0.3333333333333333,3.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,50,887d7f3edf37ccc6bf2e755dae418b04d2309686,0.04,0.6666666666666666,0.07547169811320754,1.0,0.24107070591853882,0.125,0.0625,177.556979999963,0.2345679012345679,0.6666666666666666,19.0,0.0,2.0,0.0,0.0,2.0
weighted_fusion,0.0,1,b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.018518518518518517,180.2896949998285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.018518518518518517,180.2896949998285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.018518518518518517,180.2896949998285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,0.1,0.16666666666666666,0.125,1.0,0.09109240322345807,0.1111111111111111,0.018518518518518517,180.2896949998285,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,20,b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,0.05,0.16666666666666666,0.07692307692307691,1.0,0.09109240322345807,0.1111111111111111,0.018518518518518517,180.2896949998285,0.02564102564102564,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,50,b8a3ab219be6c1e6893fe80e1fbf14f0c0c3c97c,0.02,0.16666666666666666,0.03571428571428571,1.0,0.09109240322345807,0.1111111111111111,0.018518518518518517,180.2896949998285,0.030927835051546393,0.16666666666666666,3.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,0.0,1,780c7993d446cd63907bb38992a60bbac9cb42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.80657799982146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,780c7993d446cd63907bb38992a60bbac9cb42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.80657799982146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,780c7993d446cd63907bb38992a60bbac9cb42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.80657799982146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,780c7993d446cd63907bb38992a60bbac9cb42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.80657799982146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,780c7993d446cd63907bb38992a60bbac9cb42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.80657799982146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,780c7993d446cd63907bb38992a60bbac9cb42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.80657799982146,0.05263157894736842,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,3da4606a884593f7702d098277b9a6ce207c080b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6195880000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,3da4606a884593f7702d098277b9a6ce207c080b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6195880000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,3da4606a884593f7702d098277b9a6ce207c080b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6195880000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,3da4606a884593f7702d098277b9a6ce207c080b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6195880000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,3da4606a884593f7702d098277b9a6ce207c080b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6195880000596,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,3da4606a884593f7702d098277b9a6ce207c080b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6195880000596,0.02040816326530612,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,91336f12ab94a844b66b607f8621eb8bbd209f32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.37085000000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,91336f12ab94a844b66b607f8621eb8bbd209f32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.37085000000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,91336f12ab94a844b66b607f8621eb8bbd209f32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.37085000000297,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,91336f12ab94a844b66b607f8621eb8bbd209f32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.37085000000297,0.17647058823529413,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,91336f12ab94a844b66b607f8621eb8bbd209f32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.37085000000297,0.25,0.0,8.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,91336f12ab94a844b66b607f8621eb8bbd209f32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.37085000000297,0.16279069767441862,0.5,14.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,1,c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.67700800018974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.67700800018974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.67700800018974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.67700800018974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.67700800018974,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,50,c5221bb28e58a4f13cf2eccce0e1b1bec7dd3c13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.67700800018974,0.06382978723404255,0.0,6.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,1,42a4ab4607a9eec42c427a817b7e898230d26444,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0047619047619047615,203.17318999991585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,42a4ab4607a9eec42c427a817b7e898230d26444,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0047619047619047615,203.17318999991585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,42a4ab4607a9eec42c427a817b7e898230d26444,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0047619047619047615,203.17318999991585,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,10,42a4ab4607a9eec42c427a817b7e898230d26444,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0047619047619047615,203.17318999991585,0.05263157894736842,0.4,1.0,2.0,0.0,0.0,2.0,0.0
weighted_fusion,0.0,20,42a4ab4607a9eec42c427a817b7e898230d26444,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0047619047619047615,203.17318999991585,0.05263157894736842,0.4,2.0,2.0,0.0,0.0,2.0,0.0
weighted_fusion,0.0,50,42a4ab4607a9eec42c427a817b7e898230d26444,0.02,0.2,0.03636363636363636,1.0,0.06250343848035038,0.023809523809523808,0.0047619047619047615,203.17318999991585,0.1111111111111111,0.6,10.0,3.0,1.0,1.0,2.0,0.0
weighted_fusion,0.0,1,f54e19f7ecece1bb0ef3171403ae322ad572ff00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.84636099991076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,f54e19f7ecece1bb0ef3171403ae322ad572ff00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.84636099991076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,f54e19f7ecece1bb0ef3171403ae322ad572ff00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.84636099991076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,10,f54e19f7ecece1bb0ef3171403ae322ad572ff00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.84636099991076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,20,f54e19f7ecece1bb0ef3171403ae322ad572ff00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.84636099991076,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,50,f54e19f7ecece1bb0ef3171403ae322ad572ff00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.84636099991076,0.05263157894736842,0.3333333333333333,5.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,0.0,1,4137a82d7752be7a6c142ceb48ce784fd475fb06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.7755049998359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,3,4137a82d7752be7a6c142ceb48ce784fd475fb06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.7755049998359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,0.0,5,4137a82d7752be7a6c142ceb48ce784fd475fb06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.7755049998359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
